,artist,title,album,text
1305,Barış Manço,Müsaadenizle Çocuklar,Çocuk Şarkıları Volume 1,"Bir sabah baktım ne göreyim, bizim sokakta şenlik var  Büyükler kös kös otururken, adam oluvermiş çocuklar  Patlamaz olmuş tüfekler, gelmiş Karamürsel sepetler  Tren kalkmış gitmekte, hadi geçmiş olsun birilerine    Kınalar yakalım elimize... Kınalar yakalım elimize  Sahip olalım dilimize... Sahip olalım dilimize  Aman dikkat belimize... Aman dikkat belimize  Şimdi müsaadenizle çocuklar... Sıra bana geldi çocuklar...  İş başa düştü çocuklar... Hazır mıyız    Eh Barış abi aşkolsun... Aç koynuna kuş konsun  Çek ipini rahvan gitsin, inceldiği yerden kopsun  Kimileri kahve kaynatsın, kimi hala dansöz oynatsın  Leyleğin ömrü iki laklak, değerler oldu tepetaklak    El salla el salla... El salla el salla  Kol salla kol salla... Kol salla kol salla  Sağ gösterip sol salla... Sağ gösterip sol salla  Bir omuz at sağdan solla... Bir omuz at sağdan solla    Geliyor bir ahu afet, tepeden tırnağa zerafet  Öldür bizi letafet, bizim sonumuz felaket  Hayırdır inşallah kızlar, ne diyor bu uçuk çılgınlar?  Hayır mı, şer mi göreceğiz artık, sabrın sonu selamet    Kınalar yakalım elimize... Kınalar yakalım elimize  Sahip olalım dilimize... Sahip olalım dilimize  Aman dikkat belimize... Aman dikkat belimize    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_1']));  [ reklamı gizle   hide ads ]Şimdi müsaadenizle çocuklar... Sıra bana geldi çocuklar...  İş başa düştü çocuklar... Hazır mıyız    El salla el salla... El salla el salla  Kol salla kol salla... Kol salla kol salla  Sağ gösterip sol salla... Sağ gösterip sol salla  Bir omuz at sağdan solla... Bir omuz at sağdan solla    Jale: Üz beni süz beni, püre gibi ez beni  Ajlan-Mine: Pranga tak bana, kapı kapı gez beni  Burak Kut: Benimle oynama, çılgınım bebeğim  Of Aman Nalan: Deli gibi seviyorum, ölümüne sev beni    Dandini dastana dinolar bostana  İyi bak hastana, sor beni ustana  El salla el salla... El salla el salla    Tayfun: Hadi yine iyisin, e' gel hadi yanıma  Hakan Peker: Amma velakin, kınalar yak bana  Soner Arıca: Ah vefasız, yak beni yık beni  Grup Vitamin: Ellere var ama bizlere yok di mi    Dandini dastana dinolar bostana  İyi bak hastana, sor beni ustana  El salla el salla... El salla el salla      Söz-Müzik: Barış Manço  Düzenleme: Garo Mafyan   "
1306,Barış Manço,Nane Limon Kabuğu,Sahibinden İhtiyaçtan,"Eski adamlar doğruyu söylemiş  Bir çiçekle bahar olmaz  Kişi kendini bilip sağa sola sormalı  Can pazarı bu oyun olmaz  Zürafanın düşkünü beyaz giyer kış günü  Sonunda şifayı kapıpta şaşırınca  Bana gel beni dinle iyi yaz  Defteri kalemi al iyi yaz  Nane limon kabuğu bir güzel kaynasın aman  Ha ha ha ha ha içine hatmi çiçeği biraz çörek otu katasın   aman  Ha ha ha ha ha hatta biraz tarçın bir tutam zencefil aman  Ha ha ha ha ha bin derde deva geliyor biraz daha sabret   güzelim  Ha ha ha ha ha hapşu  Çok yaşa  Sende gör  Rahat ve iyi yaşa    Sen tedbirini al önünü kış tut bırak yine de yaz gelsin  Çoğu zaman hesap çarşıya uymaz sonra dizini döversin  Zürafanın düşkünü beyaz giyer kış günü  Sonunda şifayı kapıpta şaşırınca  Bana gel beni dinle iyi yaz  Defteri kalemi al iyi yaz  Nane limon kabuğu bir güzel kaynasın aman    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_1']));  [ reklamı gizle   hide ads ]Ha ha ha ha ha içine hatmi çiçeği biraz tere otu katasın   aman  Ha ha ha ha ha hatta biraz tarçın bir tutam zencefil aman  Ha ha ha ha ha bin derde deva geliyor biraz daha sabret   güzelim  Ha ha ha ha ha hapşu  Çok yaşa  Sende gör  Rahat ve iyi yaşa    Barış iğneyi kendine batırır çuvaldızı başkasına  Bol keseden aklı ona buna dağıtır darısı kendi başına  Zürafanın düşkünü beyaz giyer kış günü  Sonunda şifayı kapıpta şaşırınca  Bana gel beni dinle iyi yaz  Defteri kalemi al iyi yaz  Nane limon kabuğu bir güzel kaynasın aman  Ha ha ha ha ha içine hatmi çiçeği biraz tere otu katasın   aman  Ha ha ha ha ha hatta biraz tarçın bir tutam zencefil aman  Ha ha ha ha ha bin derde deva geliyor biraz daha sabret   güzelim  Ha ha ha ha ha hapşu  Çok yaşa  Sende gör  Rahat ve iyi yaşa   "
1307,Barış Manço,Nazar Eyle,20. Sanat Yili & Disco Manço,"Nazar eyle nazar eyle nazar eyle nazar eyle   gel yanıma pazar eyle gel yanıma pazar eyle   Yüce bakan sefere gitmiş  Bilge hatun dokuz doğurmuş  Dokuz oğlan beş yaşına gelmiş  Dokuzu birden kılıç kuşanmış    Nazar eyle nazar eyle nazar eyle nazar eyle   gel yanıma pazar eyle gel yanıma pazar eyle    Sırma saçlı kırk güzel gelmiş  Levent boylu kırk yiğide varmış  Düğün dernek kırk gece sürmüş  Kırk deve kırk koyun kurban kesilmiş    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_0']));  [ reklamı gizle   hide ads ]  Nazar eyle nazar eyle nazar eyle  nazar eyle   gel yanıma pazar eyle gel yanıma pazar eyle    Avucuma bir kuş konmuş  Biri tutmuş kanadın yolmuş  Biri kesmiş öteki yemiş   garip Barış hani bana demiş    Nazar eyle nazar eyle nazar eyle nazar eyle   gel yanıma pazar eyle gel yanıma pazar eyle       "
1308,Barış Manço,Ne Köy Olur Benden Ne Kasaba,20. Sanat Yili & Disco Manço,Kim demişse iki gönül bir olunca  Samanlık seyranmış birde ban sorsa  El kızı doyar çavdar ekmeğiyle  Babası büyütmüş baklava börekle    Geriye ne kaldı bir kuru sevdayla  Ne köy olur benden ne de kasaba  Gerçekler yaşam gibi ağır ağır önümden geçiyor  Yine de merhaba  Bir yaşam gerçek gibi ağır ağır sonuna geliyor   Son bir merhaba   
1309,Barış Manço,Ne Ola Yar Ola,20. Sanat Yili & Disco Manço,Göklerden daha mavi denizlerden daha derin topraktan güzel kokan ne ola  Rüzgardan daha serin başaklardan daha nazlı ay ışığından ılık ne ola  Ahu gibi gözleri baktıkça yürek yakan yar ola  Cennet bahçesi kokan göğsünde çiçek açan yar ola    Damla damla yağmurdan boynu bükük çiçeklerden daha hüzün verici ne ola  Sonbahar yaprağından hele akşam güneşinden daha içimi burkan ne ola  Buğulu gözleriyle yollarımı bekleyen yar ola  Islak dudaklarından bir garip türküsüyle yar ola    Göç eden kuşlar gibi gidip gelir umutlarım umudun ötesinde ne ola  Göç eden kuşlar gibi gidip gelir umutlarım umudun ötesinde ne ola  Nefesimde yaşayan sıcaklığı paylaşan yar ola  Yaşam denen uykudan uyanmasını bilen yar ola   
1310,Barış Manço,Nenni Bebek,Mançoloji Cd 2,"Elmalıdan çıktım yayan  Emmim atla dayım yayan  Dayan hey dizlerim dayan  Bebek beni delieyledin   Yaktı yıktı kül eyledi oy    Nenni nenni nenni nenni nenni nenni bebek oy  Nenni nenni nenni nenni nenni nenni bebek oy    Deve var deveden yüce  Deveyi yüklettim gece  Nicedeyim anam nice  Bebek beni delieyledi   Yaktı yıktı kül eyledi oy      eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_0']));  [ reklamı gizle   hide ads ]Nenni nenni nenni nenni nenni nenni bebek oy  Nenni nenni nenni nenni nenni nenni bebek oy    Bir taş attım yuvarlandı  Gitti beşiğe dayandı  Yavrum uykudan uyandı  Bebek beni delieyledin   Yaktı yıktı kül eyledi oy    Bebek beni ne eyledi  Yaktı yıktı kül eyledi  Nenni nenni nenni nenni nenni nenni bebek oy  Nenni nenni nenni nenni nenni nenni bebek oy       "
1311,Barış Manço,Nerede,Değmesin Yağlı Boya,Deste deste gül topladım gül dalında bülbül nerde Enginlere yelken açtım yelkenimde rüzgar nerde Yaz güneşi kavururken iki damla suyum nerde Sonbaharda akşam vakti erken çöken hüznüm nerde  Bulut beyaz umudum nerde Çimen yeşil tutkum nerde Dağlar yüksek gücüm nerde Pınar soğuk coşkum nerde  Şifa bulmaz derde düştüm derdime dermanım nerde Hiç kapanmaz bir yarem var yareme tek çarem nerde  Pamuk elli ninem nerde Gül yanaklı anam nerde Pembe beyaz bacım nerde Yumuk yumuk kızım nerde  Yıllar önce telli duvaklı bana koşan karım nerde Kah üzüntüm kah sevincim can yoldaşım kadınım nerde   
1312,Barış Manço,Nick The Chopper,20. Sanat Yili & Disco Manço,Down in the forrest Near a village Lived the man called Nick The Chopper Chopping woods he s game And makin money Carring nought for trees He blindly chops on Never to be married He never washes He never went to scholl Nick The Chopper Chopping woods he s game And Gettin Money Does`nt car for life or even for a friend He s dirty old man Nick The Chopper He s dirty old man Nick The Chopper We re gonna kill you Nick the chopper Strangle you with branches Nick The Chopper He s dirty old man Nick The Chopper     
1313,Barış Manço,Old Pauline,Baris Mancho,"The Lights were shining  The bridge was burning  As i came down to old paulin  Things been coming by  Aint no reason to live or die  Take me down to old paulin  Im dancing with devil here  She telling me i dont get high no more  Im no loser you re the Queen  Make you mine now  Tell me whats your name  My soul is bared  My foods been shared  Heading down to old paulin  Take the rough with the smooth  I dont look for no grooves  Heading down to old paulin    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_1']));  [ reklamı gizle   hide ads ]Im dancing with devil here  She telling me i dont get high no more  Im no loser you re the Queen  Make you mine now  Tell me whats your name  The bridge is built  And the wines been split  Heading down to old paulin  Things been coming by  Aint no reason to live or die  Take me down to old pauline  Im dancing with devil here  She telling me i dont get high no more  Im no loser you re the Queen  Make you mine now  Tell me whats your name   "
1314,Barış Manço,Olmaya Devlet Cihanda,Değmesin Yağlı Boya,Usta terzi dar kumaştan bol gömlek diker Doğru tartan esnaf rahat huzurlu gezer Eğrinin ve doğrunun hesabı mahşerde Dünyada biraz huzur her şeye bedel Sağlığın nasıl gülüm sen ondan haber ver İlaç neye yarar vade gelmişse eğer Halk içinde muteber bir nesne yok devlet gibi Olmaya devlet cihanda bir nefes sıhhat gibi Han senin hamam senin konaklar senin Tarla senin çiftlik senin bağ bostan senin Diyelim ki dünya malı tümünden senin  Ağız tadıyla yersen bir şeye benzer     
1315,Barış Manço,Osman,Değmesin Yağlı Boya,"Osman bir deli oğlan onyedisinde  Bir dikili taşı yoktu şu fani dünyada  Osman yoksul Osman garip Osman bir deli oğlan  Osman sahipsiz Osman bir aşık oğlan    Şerife bir güzel kız onbeşinde Şerife ay parçası   Şerife elma yarısı Şerife bey kızı Şerife ağa kızı  Osman kim Şerife kim derler   Derler de araya girerler ağalar beyler    Sana yoksul dediler Osman garip fakir dediler Osman  Ağa kızı nene gerek seni oyuna getirdiler Osman  Gel büyük sözü dinle Osman hani kan kardeştik Osman  O kızı sana yar etmezler gece vakti dellenme Osman  Bırak o silahı yerine Osman silahla mertlik olmaz Osman  Allah'ın verdiği canı almak sana mı kaldı Osman  Destur be tövbe de Osman yüzbin kere tövbe de Osman    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_0']));  [ reklamı gizle   hide ads ]Tetik kolay düşer ama Osman dur Osman  Dur çekme Osmaaaaaan    Osman bir deli oğlan onyedisinde  Bir dikili taşı yok derlerdi şu fani dünyada   osman yoksul osman garip osman bir deli oğlan   osman sahipsiz osman bir aşık oğlan  Dinleyin ağalar dinleyin beyler   Üç günlük dünyada üç kuruşluk mala gönül verenler  Bilesiniz artık Osman'ında dikili bir taşı var  Bir avuç toprağa dikili bir taşı  Bir de ağızdan ağza dalga dalga yayılan   yanık bir türküsü var Osman'ın         "
1316,Barış Manço,Ölüm Allahın Emri,Ben Bilirim,Akşam olunca kuşlar dönerken bir hüzün çöker dolar gözlerim  Issız ovaya yağmur inerken bir hüzün çöker dolar gözlerim  Kim aramış kim bulmuş dertlerine çare  Ölüm Allah'ın emri ayrılık olmasaydı  Of offffffffff ooooofffffff oooofff hele hele yar  Gün batısında sular kararır bir hüzün çöker dolar gözlerim  Karlı dağlardan aşan yollara bir hüzün çöker dolar gözlerim  Kim aramış kim bulmuş dertlerine çare  Ölüm Allah'ın emri ayrılık olmasaydı  Of offffffffff ooooofffffff oooofff hele hele yar  Yıllarca seni bekledim durdum göç vakti geldi artık yoruldum  İstemem tatsın aşk acısını her kim anarsa  Barış adını Kim aramış kim bulmuş dertlerine çare  Ölüm Allah'ın emri ayrılık olmasaydı  Of offffffffff ooooofffffff oooofff hele hele yar   
1317,Barış Manço,Ömrümün Sonbaharında,Sahibinden İhtiyaçtan,Adim anilmaz oldu kapim çalinmaz oldu  Ömrümün sonbaharinda  Gönlum katlansin diye gören göz görmez oldu  Ömrümün sonbaharinda  Saçlarima düstü aklar hüzünlendi aksamlar  Ömrümün sonbaharinda  Hep yüzüme kapandi dost bildigim kapilar  Ömrümün sonbaharinda   Sarkilar yarim kaldi resimler soldu simdi  Ömrümün sonbaharinda  Döktügüm gözyaslari sel oldu akti gitti  Ömrümün sonbaharinda  Elimden kaçirdigim gençligimi özlerim  Ömrümün sonbaharinda      
1318,Barış Manço,Rezil Dede (Çay Elinden Öteye),Mançoloji Cd 2,"Efendum  Karadeniz'in içerli köylerinin birinde  Güzel mi güzel bir kız varmış  Gel zaman git zaman kızın aklına girmişler  Beş dağ ötede zengin bir ocağın bir oğlu var demişler  Kızı kandırıp apar topar gelin etmişler  Gerdek gecesi bir de kız ne görsün  Damat dedikleri beli bükük dişi çürük yetmişlik bir dede    Çay elinden öteye  Yali gidelum yali  Taşidiğin ceyizin  Ben olayim hamali    Dede dede dedesun  Sabah olacak haydi    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_2']));  [ reklamı gizle   hide ads ]Sen git de oğlun gelsun  Çikar kizim gömleği  Sar dedenin boynina  Çöz kizim pestamli  Gir dedenin koynina  Eee    Dede başlık vermiş beşi birlikleri de takmış  Kızı dinler mi  Yaş yetmiş iş bitmiş demiyor da bakın ne diyor    Gel yanima yanima öyle durma uzaga öyle durma uz  Ben cüruk takamiyum kodun beni kizağa kodun beni kiz  Karli dağdan aştim  Beş kardastan gectum  Senmisin benim kocam sakalina tükurum   "
1319,Barış Manço,Yine Bir Gülnihal,Mega Manço,Yine bir gülnihal Aldı bu gönlümü Sim ten gonca fem Bibedel ol güzel  Ateşin ruhleri Yaktı bu gönlümü Pür eda pür cefa Pek küçük pek güzel  Görmedim kimsede Böyle bir dilruba Böyle kaş böyle göz Böyle el böyle yüz  Aşıkın bağrını Üzmeye göz süzer El aman pek yaman Her zaman ol güzel   
1320,Barış Manço,Yine Yol Göründü,2023,"Yine yol göründü gurbete güz geldi yapraklar döküldü Martılar göç etti turnalar süzüldü yine yol göründü gurbete Köyüme kara kış çökse de aşıklar boynunu bükse de Desen ki nazlı yar insafa gelse de yine yol göründü gurbete  Acı keder hep bana kardeş,bacı,ana,baba Benim olsa bütün dünya yetmez ki Derdimi kimlere söyleyim ben garip Barış'ım neyleyim Anadan babadan yuvadan uzakta yine yol göründü gurbete   "
1321,Barış Manço,Yol,Müsaadenizle Çocuklar,Uçsuz bucaksız bir yolda Yürüyorum tek başıma Herkes hakkını helal etsin Kalmasın tek bir lokma Bu yolda ölmek var belkide dönmemek Ömür bitse bile yol bitmeyecek  Bazen buz gibi bir pınardan İçiyorum kana kana Bazen kızgın kumlar üstünde Yürüyorum yana yana Bu yolda ölmek var belkide dönmemek Ömür bitse bile yol bitmeyecek     
1322,Barış Manço,Yol Verin Ağalar Beyler,2023,Selam olsun ağalar beyler mor sümbüllü alaca dağlar  Yol verin hele bir yol geçeyim  Yol verin yare kavuşayım   Yol verin ağalar beyler bitsin bu hasret    Bekledim tam yedi iklim geçti  Bekledim bağ bahçe bozuldu  Yol verin ağalar beyler bitsin bu hasret    Seherde esen ılık rüzgar hasretliği çekenler anlar  Yol verin hele bir yol geçeyim  Yol verin yare kavuşayım  Yol verin ağalar beyler bitsin bu hasret    Bekledim tam yedi iklim geçti  Bekledim bağ bahçe bozuldu  Yol verin ağalar beyler bitsin bu hasret   
1323,Barış Manço,Yolla Yarim Tez Yolla,Müsaadenizle Çocuklar,"Dağlar aştım hazar eyledim  Her gördüğüm güzele nazar eyledim  Hakikat sofrası kurulunca  Bir salkım üzüme pazar eyledim    Söylemeye varmıyor dilim  Sazım çalmaz oldu tutmuyor elim  Ben ettim sen eyleme gülüm  Ne olur affet beni Allah aşkına    Yolla yarim tez yolla  Oyalı da mendile sar yolla  İki tel kopar saçından  Kınalı da mendile sar yolla    Yolla...yolla.. yolla.. meleklere ver yolla    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_0']));  [ reklamı gizle   hide ads ]Yolla.. yolla.. yeter beklettiğin beni Allah aşkına  Yolla yarim tez yolla  Oyalı da mendile sar yolla  İki tel kopar saçından  Kınalı da mendile sar yolla    Hasret kaldım seni sevmeye  Sana gelip düğümleri çözmeye  Usulca göğsüne yaslanıp  Bir sabah vakti koynunda ölmeye    Coştu gönlüm sel gibi çağlar  Aramıza girmiş dumanlı dağlar  Barış derdini söyler ağlar  Yeter affet beni Allah aşkına   "
1324,Barış Manço,You And I,24 Ayar,You and I are just like children  We are allways playing games  Even though we love each other  I never said its much the same  If you left me on my own again  Leaving me with so much pain  You hurt me more and more each time   Don't know what I found in you  People ask me all the time  If they knew you like I do  They would't say I'm wasting time  And you left me on my own again  Leaving me with so much pain  You hurt me more and more each time   I don't think we'll ever grow up  as long as you are there  I don't think we'll ever grow up  as long as you are there  Ya know      
1325,Barış Manço,Zehra,Sahibinden İhtiyaçtan,Halamın kızı Zehra dostlar başına Bize sık sık gelir gece yatısına Bir geçerken uğramıştı tam onsekiz ay oldu O gün bu gün bizde kalıyor Zehra  Zehra seni çok seviyorum  Bir türlü sana git diyemiyorum  Ama artık anla be Zehra  Zehra seni çok seviyoruz Bir türlü sana git diyemiyoruz  Ama artık anla be Zehra  Bak işte sulandı gözlerin Yine dolu dolu bak İşte bu haliyle ediyor deli deli bak  Kulun olayım kölen olayım Hemen darılma Hala kızı Zehra Kulun olayım kölen olayım Kes ağlamayı hala kızı Zehra  Çayına biber koydum Çorbasına reçel kattım Hapşırık tozu serptim hırkasına  Yatağına fare koydum Dolabına kurbağa Ama yine banamısın demedi Zehra     
